AXP,100.41,08/14/2020 16:02:36 EDT,99.66,08/14/2020 00:00:00 EDT,-0.01,-0.01
KMX,104.35,08/14/2020 16:03:08 EDT,104.6,08/14/2020 00:00:00 EDT,-0.01,-0.01
FB,261.24,08/14/2020 16:00:01 EDT,262.305,08/14/2020 00:00:00 EDT,-0.06,-0.02
XRAY,44.52,08/14/2020 16:00:01 EDT,44.54,08/14/2020 00:00:00 EDT,-0.01,-0.02
EXC,37.93,08/14/2020 16:00:01 EDT,37.75,08/14/2020 00:00:00 EDT,-0.01,-0.03
CHRW,95.08,08/14/2020 16:00:01 EDT,95.62,08/14/2020 00:00:00 EDT,-0.04,-0.04
FAST,47.99,08/14/2020 16:00:01 EDT,47.76,08/14/2020 00:00:00 EDT,-0.02,-0.04
CNC,64.64,08/14/2020 16:02:45 EDT,64.19,08/14/2020 00:00:00 EDT,-0.04,-0.06
VAR,173.15,08/14/2020 16:03:45 EDT,173.15,08/14/2020 00:00:00 EDT,-0.10,-0.06
FCX,13.78,08/14/2020 16:02:33 EDT,13.85,08/14/2020 00:00:00 EDT,-0.01,-0.07
MO,42.54,08/14/2020 16:02:41 EDT,42.36,08/14/2020 00:00:00 EDT,-0.03,-0.07
MRK,83.48,08/14/2020 16:02:14 EDT,83.38,08/14/2020 00:00:00 EDT,-0.06,-0.07
TSCO,148.6,08/14/2020 16:00:01 EDT,148.21,08/14/2020 00:00:00 EDT,-0.11,-0.07
NKE,106.43,08/14/2020 16:00:01 EDT,106.12,08/14/2020 00:00:00 EDT,-0.09,-0.08
PGR,88.97,08/14/2020 16:00:01 EDT,89.0,08/14/2020 00:00:00 EDT,-0.07,-0.08
AAPL,459.63,08/14/2020 16:00:01 EDT,459.315,08/14/2020 00:00:00 EDT,-0.41,-0.09
SNPS,196.16,08/14/2020 16:00:01 EDT,195.77,08/14/2020 00:00:00 EDT,-0.19,-0.10
EMN,73.29,08/14/2020 16:02:45 EDT,72.72,08/14/2020 00:00:00 EDT,-0.08,-0.11
AEE,81.27,08/14/2020 16:00:01 EDT,81.61,08/14/2020 00:00:00 EDT,-0.10,-0.12
HAL,16.63,08/14/2020 16:00:01 EDT,16.31,08/14/2020 00:00:00 EDT,-0.02,-0.12
BMY,63.16,08/14/2020 16:00:01 EDT,63.19,08/14/2020 00:00:00 EDT,-0.08,-0.13
CMS,60.88,08/14/2020 16:02:28 EDT,60.81,08/14/2020 00:00:00 EDT,-0.08,-0.13
DHI,71.39,08/14/2020 16:00:01 EDT,71.01,08/14/2020 00:00:00 EDT,-0.09,-0.13
YUM,92.65,08/14/2020 16:02:38 EDT,92.68,08/14/2020 00:00:00 EDT,-0.12,-0.13
ARNC,22.1,08/14/2020 16:00:02 EDT,21.92,08/14/2020 00:00:00 EDT,-0.03,-0.14
MLM,219.33,08/14/2020 16:03:38 EDT,218.71,08/14/2020 00:00:00 EDT,-0.30,-0.14
ALL,96.12,08/14/2020 16:00:01 EDT,95.65,08/14/2020 00:00:00 EDT,-0.14,-0.15
KMB,158.23,08/14/2020 16:03:02 EDT,158.43,08/14/2020 00:00:00 EDT,-0.23,-0.15
HST,11.25,08/14/2020 16:03:28 EDT,11.2,08/14/2020 00:00:00 EDT,-0.02,-0.18
XLNX,105.31,08/14/2020 16:00:01 EDT,105.5,08/14/2020 00:00:00 EDT,-0.19,-0.18
AJG,106.99,08/14/2020 16:04:49 EDT,107.14,08/14/2020 00:00:00 EDT,-0.20,-0.19
BLK,588.46,08/14/2020 16:00:01 EDT,588.61,08/14/2020 00:00:00 EDT,-1.10,-0.19
IVZ,10.68,08/14/2020 16:03:32 EDT,10.55,08/14/2020 00:00:00 EDT,-0.02,-0.19
CLX,224.25,08/14/2020 16:00:01 EDT,223.96,08/14/2020 00:00:00 EDT,-0.45,-0.20
GS,207.97,08/14/2020 16:00:01 EDT,207.46,08/14/2020 00:00:00 EDT,-0.42,-0.20
GWW,351.38,08/14/2020 16:00:01 EDT,351.25,08/14/2020 00:00:00 EDT,-0.69,-0.20
ADP,138.96,08/14/2020 16:00:01 EDT,139.26,08/14/2020 00:00:00 EDT,-0.30,-0.22
PAYX,74.31,08/14/2020 16:00:01 EDT,74.23,08/14/2020 00:00:00 EDT,-0.165,-0.22
CERN,72.91,08/14/2020 16:00:01 EDT,72.89,08/14/2020 00:00:00 EDT,-0.17,-0.23
TROW,136.94,08/14/2020 16:00:01 EDT,136.41,08/14/2020 00:00:00 EDT,-0.32,-0.23
AMT,250.12,08/14/2020 16:00:01 EDT,250.83,08/14/2020 00:00:00 EDT,-0.61,-0.24
MKC,201.55,08/14/2020 16:00:01 EDT,202.0,08/14/2020 00:00:00 EDT,-0.49,-0.24
PPL,29.05,08/14/2020 16:00:01 EDT,29.0,08/14/2020 00:00:00 EDT,-0.07,-0.24
QRVO,131.68,08/14/2020 16:00:01 EDT,133.0,08/14/2020 00:00:00 EDT,-0.32,-0.24
KIM,11.98,08/14/2020 16:03:23 EDT,11.93,08/14/2020 00:00:00 EDT,-0.03,-0.25
LLY,150.09,08/14/2020 16:02:38 EDT,149.8,08/14/2020 00:00:00 EDT,-0.37,-0.25
WEC,91.21,08/14/2020 16:00:01 EDT,91.46,08/14/2020 00:00:00 EDT,-0.23,-0.25
FTV,73.58,08/14/2020 16:03:18 EDT,73.5,08/14/2020 00:00:00 EDT,-0.19,-0.26
ARE,170.22,08/14/2020 16:00:01 EDT,170.62,08/14/2020 00:00:00 EDT,-0.48,-0.28
EXPE,86.73,08/14/2020 16:00:01 EDT,86.56,08/14/2020 00:00:00 EDT,-0.24,-0.28
ALK,37.68,08/14/2020 16:00:01 EDT,37.06,08/14/2020 00:00:00 EDT,-0.11,-0.29
PFE,38.06,08/14/2020 16:04:13 EDT,38.01,08/14/2020 00:00:00 EDT,-0.11,-0.29
GT,9.89,08/14/2020 16:00:01 EDT,9.85,08/14/2020 00:00:00 EDT,-0.03,-0.30
PLD,102.32,08/14/2020 16:03:44 EDT,102.34,08/14/2020 00:00:00 EDT,-0.32,-0.31
FBHS,83.06,08/14/2020 16:02:42 EDT,82.8,08/14/2020 00:00:00 EDT,-0.27,-0.32
APTV,88.34,08/14/2020 16:00:01 EDT,88.52,08/14/2020 00:00:00 EDT,-0.29,-0.33
DIS,130.53,08/14/2020 16:02:26 EDT,130.01,08/14/2020 00:00:00 EDT,-0.43,-0.33
ED,73.53,08/14/2020 16:02:52 EDT,73.35,08/14/2020 00:00:00 EDT,-0.24,-0.33
GRMN,104.275,08/14/2020 16:00:01 EDT,104.43,08/14/2020 00:00:00 EDT,-0.345,-0.33
MCO,281.05,08/14/2020 16:03:34 EDT,282.71,08/14/2020 00:00:00 EDT,-0.92,-0.33
PNR,45.08,08/14/2020 16:04:03 EDT,44.86,08/14/2020 00:00:00 EDT,-0.15,-0.33
STZ,176.03,08/14/2020 16:03:31 EDT,176.11,08/14/2020 00:00:00 EDT,-0.59,-0.33
HSY,146.07,08/14/2020 16:00:01 EDT,146.47,08/14/2020 00:00:00 EDT,-0.50,-0.34
TAP,37.68,08/14/2020 16:03:37 EDT,37.46,08/14/2020 00:00:00 EDT,-0.13,-0.34
COO,303.82,08/14/2020 16:02:56 EDT,304.25,08/14/2020 00:00:00 EDT,-1.08,-0.35
NWL,16.99,08/14/2020 16:00:00 EDT,17.01,08/14/2020 00:00:00 EDT,-0.06,-0.35
RSG,90.37,08/14/2020 16:00:01 EDT,90.39,08/14/2020 00:00:00 EDT,-0.34,-0.37
DTE,117.71,08/14/2020 16:04:44 EDT,118.14,08/14/2020 00:00:00 EDT,-0.45,-0.38
INTU,305.54,08/14/2020 16:00:01 EDT,307.55,08/14/2020 00:00:00 EDT,-1.17,-0.38
MCHP,100.2,08/14/2020 16:00:01 EDT,100.39,08/14/2020 00:00:00 EDT,-0.38,-0.38
HD,280.55,08/14/2020 16:00:02 EDT,281.14,08/14/2020 00:00:00 EDT,-1.11,-0.39
LH,189.84,08/14/2020 16:00:01 EDT,190.41,08/14/2020 00:00:00 EDT,-0.75,-0.39
LNT,53.77,08/14/2020 16:00:00 EDT,54.08,08/14/2020 00:00:00 EDT,-0.21,-0.39
PEP,137.56,08/14/2020 16:00:01 EDT,138.11,08/14/2020 00:00:00 EDT,-0.54,-0.39
ROK,232.05,08/14/2020 16:03:28 EDT,231.63,08/14/2020 00:00:00 EDT,-0.92,-0.39
FRT,81.88,08/14/2020 16:00:01 EDT,82.0,08/14/2020 00:00:00 EDT,-0.33,-0.40
MSI,145.37,08/14/2020 16:03:30 EDT,144.89,08/14/2020 00:00:00 EDT,-0.59,-0.40
SHW,666.56,08/14/2020 16:00:01 EDT,670.18,08/14/2020 00:00:00 EDT,-2.67,-0.40
AMZN,3148.02,08/14/2020 16:00:01 EDT,3178.18,08/14/2020 00:00:00 EDT,-13.00,-0.41
NEM,63.85,08/14/2020 16:00:01 EDT,64.22,08/14/2020 00:00:00 EDT,-0.26,-0.41
RMD,176.78,08/14/2020 16:00:01 EDT,177.3,08/14/2020 00:00:00 EDT,-0.73,-0.41
NTAP,41.56,08/14/2020 16:00:01 EDT,41.82,08/14/2020 00:00:00 EDT,-0.18,-0.43
ZBH,137.32,08/14/2020 16:03:28 EDT,137.14,08/14/2020 00:00:00 EDT,-0.59,-0.43
LEN,74.25,08/14/2020 16:00:02 EDT,74.1,08/14/2020 00:00:00 EDT,-0.33,-0.44
MAS,57.96,08/14/2020 16:03:29 EDT,57.98,08/14/2020 00:00:00 EDT,-0.26,-0.45
FMC,109.61,08/14/2020 16:02:42 EDT,109.74,08/14/2020 00:00:00 EDT,-0.51,-0.46
MMC,116.61,08/14/2020 16:02:56 EDT,116.81,08/14/2020 00:00:00 EDT,-0.54,-0.46
JNPR,24.82,08/14/2020 16:00:01 EDT,24.82,08/14/2020 00:00:00 EDT,-0.12,-0.48
SBAC,303.17,08/14/2020 16:00:01 EDT,303.01,08/14/2020 00:00:00 EDT,-1.46,-0.48
V,196.64,08/14/2020 16:00:02 EDT,197.01,08/14/2020 00:00:00 EDT,-0.94,-0.48
AVGO,327.82,08/14/2020 16:00:01 EDT,328.02,08/14/2020 00:00:00 EDT,-1.60,-0.49
WY,28.36,08/14/2020 16:00:01 EDT,28.52,08/14/2020 00:00:00 EDT,-0.14,-0.49
ANSS,313.19,08/14/2020 16:00:01 EDT,314.24,08/14/2020 00:00:00 EDT,-1.58,-0.50
CAT,139.96,08/14/2020 16:00:01 EDT,139.45,08/14/2020 00:00:00 EDT,-0.71,-0.50
MAR,96.01,08/14/2020 16:00:01 EDT,97.25,08/14/2020 00:00:00 EDT,-0.485,-0.50
PG,135.1,08/14/2020 16:02:20 EDT,135.61,08/14/2020 00:00:00 EDT,-0.68,-0.50
CSCO,42.5,08/14/2020 16:00:01 EDT,42.49,08/14/2020 00:00:00 EDT,-0.22,-0.51
CHD,94.26,08/14/2020 16:03:11 EDT,94.94,08/14/2020 00:00:00 EDT,-0.49,-0.52
DOV,111.52,08/14/2020 16:00:01 EDT,111.44,08/14/2020 00:00:00 EDT,-0.58,-0.52
GPN,172.5,08/14/2020 16:00:01 EDT,172.75,08/14/2020 00:00:00 EDT,-0.9,-0.52
IFF,123.17,08/14/2020 16:00:01 EDT,123.21,08/14/2020 00:00:00 EDT,-0.64,-0.52
PEG,55.17,08/14/2020 16:03:23 EDT,55.38,08/14/2020 00:00:00 EDT,-0.29,-0.52
ETN,100.89,08/14/2020 16:00:02 EDT,100.48,08/14/2020 00:00:00 EDT,-0.54,-0.53
ADBE,447.6,08/14/2020 16:00:01 EDT,451.39,08/14/2020 00:00:00 EDT,-2.42,-0.54
PM,77.71,08/14/2020 16:00:01 EDT,77.77,08/14/2020 00:00:00 EDT,-0.43,-0.55
TRV,118.6,08/14/2020 16:00:01 EDT,118.52,08/14/2020 00:00:00 EDT,-0.67,-0.56
DRI,84.07,08/14/2020 16:03:15 EDT,84.21,08/14/2020 00:00:00 EDT,-0.48,-0.57
MDT,100.71,08/14/2020 16:00:01 EDT,101.04,08/14/2020 00:00:00 EDT,-0.58,-0.57
D,78.85,08/14/2020 16:02:34 EDT,79.29,08/14/2020 00:00:00 EDT,-0.46,-0.58
SJM,113.97,08/14/2020 16:00:02 EDT,114.25,08/14/2020 00:00:00 EDT,-0.66,-0.58
EL,212.09,08/14/2020 16:00:01 EDT,211.88,08/14/2020 00:00:00 EDT,-1.28,-0.60
MNST,83.32,08/14/2020 16:00:01 EDT,83.49,08/14/2020 00:00:00 EDT,-0.50,-0.60
CDNS,108.0,08/14/2020 16:00:01 EDT,108.92,08/14/2020 00:00:00 EDT,-0.66,-0.61
FFIV,136.05,08/14/2020 16:00:01 EDT,136.4,08/14/2020 00:00:00 EDT,-0.84,-0.61
GLW,32.32,08/14/2020 16:02:53 EDT,32.45,08/14/2020 00:00:00 EDT,-0.20,-0.62
PNW,78.0,08/14/2020 16:03:49 EDT,78.48,08/14/2020 00:00:00 EDT,-0.49,-0.62
UA,9.6,08/14/2020 16:04:12 EDT,9.54,08/14/2020 00:00:00 EDT,-0.06,-0.62
ACN,230.25,08/14/2020 16:00:01 EDT,230.57,08/14/2020 00:00:00 EDT,-1.48,-0.64
AMD,81.3,08/14/2020 16:00:01 EDT,81.81,08/14/2020 00:00:00 EDT,-0.54,-0.66
L,37.61,08/14/2020 16:00:02 EDT,37.49,08/14/2020 00:00:00 EDT,-0.25,-0.66
EMR,69.73,08/14/2020 16:03:18 EDT,69.55,08/14/2020 00:00:00 EDT,-0.47,-0.67
O,61.01,08/14/2020 16:00:01 EDT,61.3,08/14/2020 00:00:00 EDT,-0.42,-0.68
TMO,413.76,08/14/2020 16:00:01 EDT,414.71,08/14/2020 00:00:00 EDT,-2.84,-0.68
CMG,1186.53,08/14/2020 16:02:39 EDT,1189.41,08/14/2020 00:00:00 EDT,-8.40,-0.70
ITW,196.13,08/14/2020 16:00:01 EDT,197.01,08/14/2020 00:00:00 EDT,-1.38,-0.70
APH,109.78,08/14/2020 16:00:01 EDT,110.07,08/14/2020 00:00:00 EDT,-0.79,-0.71
DUK,82.15,08/14/2020 16:02:23 EDT,82.66,08/14/2020 00:00:00 EDT,-0.59,-0.71
GOOG,1507.73,08/14/2020 16:00:01 EDT,1515.66,08/14/2020 00:00:00 EDT,-10.72,-0.71
INCY,94.87,08/14/2020 16:00:01 EDT,95.62,08/14/2020 00:00:00 EDT,-0.69,-0.72
MAA,114.86,08/14/2020 16:03:20 EDT,115.55,08/14/2020 00:00:00 EDT,-0.83,-0.72
WAT,215.4,08/14/2020 16:04:28 EDT,216.35,08/14/2020 00:00:00 EDT,-1.6,-0.74
CTXS,136.35,08/14/2020 16:00:01 EDT,137.32,08/14/2020 00:00:00 EDT,-1.05,-0.76
XEL,70.73,08/14/2020 16:00:01 EDT,71.28,08/14/2020 00:00:00 EDT,-0.55,-0.77
ADI,117.18,08/14/2020 16:00:01 EDT,118.57,08/14/2020 00:00:00 EDT,-0.93,-0.79
ETR,100.93,08/14/2020 16:00:01 EDT,101.53,08/14/2020 00:00:00 EDT,-0.80,-0.79
GOOGL,1504.63,08/14/2020 16:00:01 EDT,1513.61,08/14/2020 00:00:00 EDT,-12.02,-0.79
CTAS,316.44,08/14/2020 16:00:01 EDT,316.77,08/14/2020 00:00:00 EDT,-2.54,-0.80
NDAQ,129.24,08/14/2020 16:00:01 EDT,130.07,08/14/2020 00:00:00 EDT,-1.04,-0.80
CB,130.14,08/14/2020 16:00:01 EDT,130.35,08/14/2020 00:00:00 EDT,-1.06,-0.81
AWK,145.31,08/14/2020 16:00:01 EDT,146.16,08/14/2020 00:00:00 EDT,-1.20,-0.82
SBUX,78.37,08/14/2020 16:00:01 EDT,78.54,08/14/2020 00:00:00 EDT,-0.65,-0.82
VRSK,189.15,08/14/2020 16:00:01 EDT,190.74,08/14/2020 00:00:00 EDT,-1.56,-0.82
PYPL,191.46,08/14/2020 16:00:01 EDT,195.19,08/14/2020 00:00:00 EDT,-1.61,-0.83
AEP,82.95,08/14/2020 16:02:13 EDT,83.44,08/14/2020 00:00:00 EDT,-0.71,-0.85
CRM,193.46,08/14/2020 16:00:01 EDT,195.22,08/14/2020 00:00:00 EDT,-1.68,-0.86
ISRG,684.52,08/14/2020 16:00:01 EDT,692.54,08/14/2020 00:00:00 EDT,-6.04,-0.87
LOW,154.34,08/14/2020 16:03:15 EDT,155.57,08/14/2020 00:00:00 EDT,-1.36,-0.87
ES,87.15,08/14/2020 16:00:01 EDT,87.66,08/14/2020 00:00:00 EDT,-0.77,-0.88
HOG,27.96,08/14/2020 16:00:01 EDT,28.0,08/14/2020 00:00:00 EDT,-0.25,-0.89
LRCX,373.64,08/14/2020 16:00:01 EDT,379.0,08/14/2020 00:00:00 EDT,-3.38,-0.90
FE,29.33,08/14/2020 16:03:59 EDT,29.6,08/14/2020 00:00:00 EDT,-0.27,-0.91
FIS,143.88,08/14/2020 16:03:19 EDT,145.13,08/14/2020 00:00:00 EDT,-1.32,-0.91
UAA,10.74,08/14/2020 16:04:17 EDT,10.7,08/14/2020 00:00:00 EDT,-0.10,-0.92
ECL,194.71,08/14/2020 16:02:39 EDT,196.07,08/14/2020 00:00:00 EDT,-1.84,-0.94
NI,24.12,08/14/2020 16:03:38 EDT,24.33,08/14/2020 00:00:00 EDT,-0.23,-0.94
EA,140.43,08/14/2020 16:00:01 EDT,141.644,08/14/2020 00:00:00 EDT,-1.34,-0.95
CNP,20.54,08/14/2020 16:00:01 EDT,20.64,08/14/2020 00:00:00 EDT,-0.20,-0.96
NRG,34.94,08/14/2020 16:00:01 EDT,35.18,08/14/2020 00:00:00 EDT,-0.35,-0.99
PHM,45.07,08/14/2020 16:03:26 EDT,45.16,08/14/2020 00:00:00 EDT,-0.45,-0.99
TSN,63.94,08/14/2020 16:00:01 EDT,64.3,08/14/2020 00:00:00 EDT,-0.66,-1.02
EQIX,762.01,08/14/2020 16:00:01 EDT,771.2,08/14/2020 00:00:00 EDT,-8.11,-1.05
SPGI,352.27,08/14/2020 16:00:01 EDT,354.48,08/14/2020 00:00:00 EDT,-3.86,-1.08
ATVI,80.4,08/14/2020 16:00:01 EDT,81.97,08/14/2020 00:00:00 EDT,-0.89,-1.09
HPQ,18.18,08/14/2020 16:03:02 EDT,18.28,08/14/2020 00:00:00 EDT,-0.20,-1.09
ABT,99.99,08/14/2020 16:02:29 EDT,100.93,08/14/2020 00:00:00 EDT,-1.11,-1.10
ALLE,101.56,08/14/2020 16:02:13 EDT,102.43,08/14/2020 00:00:00 EDT,-1.13,-1.10
INFO,82.75,08/14/2020 16:00:01 EDT,83.34,08/14/2020 00:00:00 EDT,-0.92,-1.10
DHR,204.86,08/14/2020 16:03:07 EDT,206.81,08/14/2020 00:00:00 EDT,-2.33,-1.12
ZTS,157.05,08/14/2020 16:03:59 EDT,158.67,08/14/2020 00:00:00 EDT,-1.82,-1.15
DISH,34.67,08/14/2020 16:00:01 EDT,35.02,08/14/2020 00:00:00 EDT,-0.41,-1.17
MU,45.6,08/14/2020 16:00:01 EDT,45.6,08/14/2020 00:00:00 EDT,-0.54,-1.17
TEL,94.76,08/14/2020 16:03:10 EDT,95.06,08/14/2020 00:00:00 EDT,-1.13,-1.18
SRCL,64.64,08/14/2020 16:00:01 EDT,64.78,08/14/2020 00:00:00 EDT,-0.78,-1.19
EFX,164.74,08/14/2020 16:00:01 EDT,166.12,08/14/2020 00:00:00 EDT,-2.00,-1.20
MAT,11.55,08/14/2020 16:00:01 EDT,11.61,08/14/2020 00:00:00 EDT,-0.14,-1.20
AKAM,107.9,08/14/2020 16:00:01 EDT,109.47,08/14/2020 00:00:00 EDT,-1.33,-1.22
AES,17.57,08/14/2020 16:00:01 EDT,17.71,08/14/2020 00:00:00 EDT,-0.22,-1.24
MTD,961.04,08/14/2020 16:00:01 EDT,962.64,08/14/2020 00:00:00 EDT,-12.10,-1.24
IT,129.49,08/14/2020 16:04:48 EDT,130.21,08/14/2020 00:00:00 EDT,-1.64,-1.25
SWKS,146.12,08/14/2020 16:00:01 EDT,148.48,08/14/2020 00:00:00 EDT,-1.94,-1.31
BAX,83.5,08/14/2020 16:00:01 EDT,84.49,08/14/2020 00:00:00 EDT,-1.14,-1.35
SYK,188.37,08/14/2020 16:03:56 EDT,190.0,08/14/2020 00:00:00 EDT,-2.59,-1.36
NEE,280.5,08/14/2020 16:00:01 EDT,284.01,08/14/2020 00:00:00 EDT,-3.9,-1.37
A,97.37,08/14/2020 16:04:38 EDT,98.45,08/14/2020 00:00:00 EDT,-1.40,-1.42
DGX,120.01,08/14/2020 16:03:09 EDT,121.23,08/14/2020 00:00:00 EDT,-1.74,-1.43
VRSN,207.29,08/14/2020 16:00:01 EDT,210.93,08/14/2020 00:00:00 EDT,-3.01,-1.43
SLG,47.38,08/14/2020 16:00:01 EDT,47.85,08/14/2020 00:00:00 EDT,-0.69,-1.44
PKI,118.25,08/14/2020 16:03:39 EDT,119.76,08/14/2020 00:00:00 EDT,-1.75,-1.46
BSX,39.16,08/14/2020 16:00:01 EDT,39.37,08/14/2020 00:00:00 EDT,-0.59,-1.48
SO,53.56,08/14/2020 16:03:00 EDT,54.15,08/14/2020 00:00:00 EDT,-0.81,-1.49
IDXX,379.4,08/14/2020 16:00:01 EDT,384.78,08/14/2020 00:00:00 EDT,-5.85,-1.52
FLR,11.5,08/14/2020 16:00:01 EDT,11.5,08/14/2020 00:00:00 EDT,-0.18,-1.54
IQV,161.23,08/14/2020 16:03:16 EDT,162.65,08/14/2020 00:00:00 EDT,-2.52,-1.54
AVY,116.59,08/14/2020 16:02:14 EDT,117.5,08/14/2020 00:00:00 EDT,-1.84,-1.55
BDX,258.17,08/14/2020 16:00:01 EDT,261.54,08/14/2020 00:00:00 EDT,-4.16,-1.59
ADSK,234.35,08/14/2020 16:00:01 EDT,237.92,08/14/2020 00:00:00 EDT,-3.84,-1.61
ALGN,306.96,08/14/2020 16:00:01 EDT,311.01,08/14/2020 00:00:00 EDT,-5.26,-1.68
EW,78.07,08/14/2020 16:00:01 EDT,78.69,08/14/2020 00:00:00 EDT,-1.33,-1.68
ILMN,347.56,08/14/2020 16:00:01 EDT,354.29,08/14/2020 00:00:00 EDT,-5.97,-1.69
EIX,52.69,08/14/2020 16:00:01 EDT,53.27,08/14/2020 00:00:00 EDT,-0.92,-1.72
FL,28.73,08/14/2020 16:00:01 EDT,28.85,08/14/2020 00:00:00 EDT,-0.51,-1.74
ROP,444.95,08/14/2020 16:03:17 EDT,452.3,08/14/2020 00:00:00 EDT,-8.23,-1.82
HOLX,66.81,08/14/2020 16:00:01 EDT,67.64,08/14/2020 00:00:00 EDT,-1.31,-1.92
WYNN,84.98,08/14/2020 16:00:01 EDT,85.23,08/14/2020 00:00:00 EDT,-1.69,-1.95
SRE,131.89,08/14/2020 16:03:56 EDT,133.67,08/14/2020 00:00:00 EDT,-2.77,-2.06
PCG,9.41,08/14/2020 16:00:01 EDT,9.56,08/14/2020 00:00:00 EDT,-0.21,-2.18
DRE,37.89,08/14/2020 16:00:01 EDT,38.79,08/14/2020 00:00:00 EDT,-0.89,-2.29
RTN,116.96,04/02/2020 16:02:00 EDT,120.65,08/14/2020 00:00:00 EDT,-5.47,-4.47
UTX,86.01,04/02/2020 16:02:00 EDT,89.63,08/14/2020 00:00:00 EDT,-5.36,-5.87
